response_ID,Stadsdeel,Contact_gehad,freqcontact,Categorie_contact,Totstand,polben_Controlestraat,polben_Controleverkeer,polben_Verkeerdstraat,polben_Verkeerdverkeer,polben_Praatje,polben_Anders,polben_geenantwoord,Polben_hulp,Polben_thuis,Polben_uiterlijk,Polben_overig,Polben_bevragen,Polben_verdacht,Polben_locatie,Polben_aansprekenvriend,Polben_informatiegeven,Polben_teruggeven,Polben_verkeersongeval,Polben_arrestatie,stel_terecht,Onterecht_niksverkeerd,Onterecht_etniciteit,Onterecht_onschuldig,Onterecht_niksverkeerdverkeer,Onterecht_nietenige,Onterecht_Overig,Onterecht_onterecht,Onterecht_onduidelijk,Onterecht_overlast,Onterecht_nietingevuld,Onterecht_onbeleefdagent,stel_achtergrond,polben_gevolg_niets,polben_gevolg_waarschuwing,polben_gevolg_bekeuring,polben_gevolg_anders,polben_gevolg_nvt,polben_gevolg_geenantwoord,polben_gevolg_praatjemaken,polben_gevolg_controle,polben_gevolg_info,polben_gevolg_weggerend,polben_gevolg_staande,polben_gevolg_beslag,pobent_gevolg_overig,pobent_gevolg_hulp,waarom_zelfben,stel_beleefd,stel_luisteren,stel_rechtvaardig,rapportcijfer,Geslacht,Leeftijd,Leeftijdscategorie,Herkomst_def,opleidingnu_nee,opleidingnu_LBO_VMBO,opleidingnu_MAVO_VMBO_ULO_MULO,opleidingnu_HAVO_VWO_HBS_MMS,opleidingnu_MBO_BOL_BBL,opleidingnu_HBO,opleidingnu_WO,opleidingnu_anders,opleidingnu_nietzeggen,opleidingnu_geenantwoord,hoogstafgerond,stel_rondkomen
50631586,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,28,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50618972,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,28,20 tot 34,Voormalig Nederlandse Antillen,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50329124,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,28,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,"Niet mee eens, niet mee oneens"
50667346,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,28,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50160163,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,5,Vrouw,28,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50307794,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,28,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50626102,Zuidoost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,28,20 tot 34,Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50738482,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,28,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50471828,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,28,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50664970,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,10,Man,28,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Helemaal mee eens
50793190,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9,Man,28,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50405426,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50064481,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50621462,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50692013,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Man,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50747408,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50155793,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9,Man,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50255890,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9,Vrouw,27,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50306197,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Man,27,20 tot 34,Voormalig Nederlandse Antillen,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee oneens
50305251,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,Vrouw,27,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee oneens
50069155,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,5,Vrouw,27,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee eens
50367981,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,27,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee eens
50081128,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,Man,27,20 tot 34,Surinaams,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee oneens
50065744,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,5,Vrouw,27,20 tot 34,Surinaams,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50622138,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50070938,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,WO,99999,99999,99999,WO,"Niet mee eens, niet mee oneens"
50720533,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,3,Man,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Helemaal mee eens
50625720,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,Man,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50066839,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Vrouw,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Geen antwoord
50533209,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Man,27,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee eens
50065642,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,27,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Helemaal mee eens
50659813,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,27,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50515318,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50771109,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50746217,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50739746,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50307642,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Beetje mee eens
50510937,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,"Niet mee eens, niet mee oneens"
50403144,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50229871,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,5,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Beetje mee eens
50163994,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,26,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50302559,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,26,20 tot 34,Voormalig Nederlandse Antillen,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee eens
50070929,Centrum,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Vrouw,26,20 tot 34,Voormalig Nederlandse Antillen,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50077412,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,Man,26,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee eens
50303202,West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Vrouw,26,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Beetje mee eens
50621579,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Man,26,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50787440,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,26,20 tot 34,Marokkaans,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
49697374,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,3,Vrouw,26,20 tot 34,Surinaams,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
50534018,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,Man,26,20 tot 34,Turks,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL","Niet mee eens, niet mee oneens"
50581109,Noord,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,6,Man,26,20 tot 34,Overig niet-Westers,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,"MBO, BOL, BBL",Helemaal mee eens
50629370,Oost,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,7,Man,25,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,HBO,Helemaal mee eens
50118348,Nieuw-West,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Man,25,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,Geen opleiding,Helemaal mee oneens
50743520,Zuid,Nee,0,Geen contact,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,8,Vrouw,25,20 tot 34,Nederlands,Nee,99999,99999,99999,99999,99999,99999,99999,99999,99999,WO,Helemaal mee eens
